GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1217729446	2021-08-14 16:41:17.201737	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Chattahoochee-Oconee National Forests, Hiawassee US-GA 34.85485, -83.80145	L16105114	P	34.8548500	-83.8014470	2021-06-18	07:50:00	obsr56241	S93223799	Traveling	P22	EBIRD	64	4.686		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1175326027	2021-06-04 14:32:25.724307	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Ivy Log Gap Rd. (Towns Co.)	L872510	H	34.9329840	-83.8966656	2021-06-04	07:08:00	obsr127114	S89601847	Traveling	P22	EBIRD	113	6.293		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1188588441	2021-06-24 07:48:37.506238	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Laurel Mountain Cabins, Hiawassee, GA	L9238463	P	34.9447860	-83.6703660	2021-06-24	07:34:00	obsr186001	S90683720	Stationary	P21	EBIRD	14			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1190277118	2021-06-26 18:21:42.745712	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Laurel Mountain Cabins, Hiawassee, GA	L9238463	P	34.9447860	-83.6703660	2021-06-26	18:00:00	obsr186001	S90832172	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1182151275	2022-02-04 23:58:54.983567	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2021-06-13	10:22:00	obsr1431535	S90155885	Traveling	P22	EBIRD	180	3.219		2	1	G6882284	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1176461326	2021-06-05 21:12:31.296915	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				6					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.96137, -83.87983	L15262131	P	34.9613690	-83.8798310	2021-06-05	18:19:00	obsr1795145	S89692296	Traveling	P22	EBIRD	160	3.901		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1456567671	2022-06-11 08:12:43.483787	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.95531, -83.88565	L11837631	P	34.9553090	-83.8856520	2022-06-11	07:50:00	obsr1795145	S112658379	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1456861561	2022-06-11 11:52:15.420469	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281		28			LH	L1180839	P	34.9442066	-83.8286018	2022-06-11	09:06:00	obsr56241	S112684442	Traveling	P22	EBIRD	101	4.740		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1461103400	2022-06-17 10:02:43.803242	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.95687, -83.88251	L14401708	P	34.9568730	-83.8825110	2022-06-16	09:25:00	obsr1795145	S113113877	Traveling	P22	EBIRD	152	2.855		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1477316856	2022-08-05 20:28:28.464838	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	13:35:00	obsr508015	S114857042	Traveling	P22	EBIRD	102	1.000		4	1	G8657455	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1477316869	2022-07-11 08:40:07.263893	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	15:19:00	obsr508015	S114857043	Traveling	P22	EBIRD	165	2.712		3	1	G8663741	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1476319401	2022-08-05 20:28:28.464838	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	13:35:00	obsr15709	S114750863	Traveling	P22	EBIRD	102	1.000		4	1	G8657455	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1608390547	2023-01-16 20:17:31.718855	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	13:35:00	obsr404719	S126335358	Traveling	P22	EBIRD	102	1.000		4	1	G8657455	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1608390523	2023-01-16 20:17:28.557885	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	15:19:00	obsr404719	S126335355	Traveling	P22	EBIRD	165	2.712		3	1	G8663741	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1476300894	2022-07-11 08:40:07.263893	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	15:19:00	obsr327723	S114750231	Traveling	P22	EBIRD	165	2.712		3	1	G8663741	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1460550543	2022-06-24 17:47:14.677464	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-16	08:23:00	obsr163358	S113058468	Traveling	P22	EBIRD	126	8.285		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1458677310	2022-06-19 08:30:45.999102	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				5					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Ivy Log Gap Rd. (Towns Co.)	L872510	H	34.9329840	-83.8966656	2022-06-13	07:38:00	obsr183681	S112869972	Traveling	P22	EBIRD	371	10.944		3	1		0	1	0		Includes a few birds along Byers Creek Rd. and whole length of Ivylog Gap Rd. from Young Harris to Blairsville.		
URN:CornellLabOfOrnithology:EBIRD:OBS1462291040	2022-06-20 23:03:28.258392	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-18	13:30:00	obsr406135	S113239210	Traveling	P22	EBIRD	150	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1460154993	2022-06-15 18:55:57.089278	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.95531, -83.88565	L11837631	P	34.9553090	-83.8856520	2022-06-13	08:12:00	obsr1795145	S113020230	Stationary	P21	EBIRD	17			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1460154834	2022-06-15 18:47:50.448651	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.95733, -83.88208	L11895719	P	34.9573300	-83.8820830	2022-06-14	20:25:00	obsr1795145	S113019824	Traveling	P22	EBIRD	58	2.385		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1453037782	2022-06-06 12:34:40.967744	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.96074, -83.88028	L13178468	P	34.9607370	-83.8802840	2022-06-06	09:41:00	obsr1795145	S112309519	Traveling	P22	EBIRD	93	4.329		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1464928844	2022-06-22 14:15:32.890917	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Hamilton Gardens at Lake Chatuge	L11339306	H	34.9671493	-83.7708194	2022-06-22	07:00:00	obsr345656	S113551946	Traveling	P22	EBIRD	60	0.531		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1461751524	2022-06-18 10:03:53.493504	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281		28			Chattahoochee-Oconee National Forests, Young Harris US-GA 34.95531, -83.88565	L11837631	P	34.9553090	-83.8856520	2022-06-18	09:08:00	obsr1795145	S113181007	Traveling	P22	EBIRD	54	1.103		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1476306917	2022-08-05 20:28:28.464838	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-13	13:35:00	obsr327723	S114750251	Traveling	P22	EBIRD	102	1.000		4	1	G8657455	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463360781	2022-06-20 10:38:32.322826	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Towns	US-GA-281	US-GA_3094	28			Brasstown Bald (Towns Co.)	L878360	H	34.8781155	-83.8087749	2022-06-20	07:10:00	obsr345656	S113351835	Traveling	P22	EBIRD	110	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1180735259	2021-06-12 15:25:37.135033	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1	S 	C2	S 		United States	US	Georgia	US-GA	Treutlen	US-GA-283		27			Twin Ponds Rd, Soperton US-GA (32.4302,-82.6074)	L15340770	P	32.4302060	-82.6074300	2021-06-12	06:47:00	obsr202592	S90034639	Traveling	P22	EBIRD	17	2.259		2	1	G6875391	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1181091010	2021-06-12 15:25:37.135033	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1	S 	C2	S 		United States	US	Georgia	US-GA	Treutlen	US-GA-283		27			Twin Ponds Rd, Soperton US-GA (32.4302,-82.6074)	L15340770	P	32.4302060	-82.6074300	2021-06-12	06:47:00	obsr617813	S90065419	Traveling	P22	EBIRD	17	2.259		2	1	G6875391	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1451215333	2022-06-04 14:19:46.91598	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Treutlen	US-GA-283		27			County Road 87, Soperton, Georgia, US (32.442, -82.555)	L19457346	P	32.4418536	-82.5548873	2022-06-04	13:42:00	obsr497561	S112126328	Traveling	P22	EBIRD	14	0.805		1	1		0	1	0		Shiloh cemetery		
URN:CornellLabOfOrnithology:EBIRD:OBS72112949	2018-01-16 21:55:12	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point River Park	L691525	P	32.8883086	-85.1764870	2009-06-24	19:45:00	obsr166768	S5118693	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS903449007	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2013-06-30	07:20:00	obsr274479	S67847454	Traveling	P22	EBIRD	80	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS298800596	2018-01-16 21:53:55	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Ephesus BBS - stops 48 - 50	L3723748	P	33.1311500	-85.1924700	2014-06-14	10:17:00	obsr344635	S22008132	Traveling	P22	EBIRD	15	1.931		2	1	G1155166	0	1	0		The final three stops of the BBS are from the Heard County line on Rock Mills Rd. to these coordinates.		
URN:CornellLabOfOrnithology:EBIRD:OBS259719749	2018-01-16 21:53:55	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Ephesus BBS - stops 48 - 50	L3723748	P	33.1311500	-85.1924700	2014-06-14	10:17:00	obsr183378	S18787970	Traveling	P22	EBIRD	15	1.931		2	1	G1155166	0	1	0		The final three stops of the BBS are from the Heard County line on Rock Mills Rd. for approximately 1.5 miles.  The coordinates used are point 49.		
URN:CornellLabOfOrnithology:EBIRD:OBS326800300	2018-08-06 17:41:13	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Ephesus BBS - stops 48 - 50	L3723748	P	33.1311500	-85.1924700	2015-06-13	10:25:00	obsr183378	S23901794	Traveling	P22	EBIRD	20	1.609		2	1		0	1	0		Helping Chuck with his BBS Route.  The route starts in Ephesus and continues south on GA 100, turns onto Macedonia Rd. southwest to Old Tennessee Rd, which changes names to Mountain Laurel Rd.  The route continues southwest on Jim T. Mickel Rd., then west on GA 34 to Glenn Rd. south into Troup Co. for the last three stops.  The coordinates used are point 49.		
URN:CornellLabOfOrnithology:EBIRD:OBS325961150	2021-03-19 03:47:13.889219	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point Lake Dam	L247664	H	32.9178613	-85.1910001	2015-06-07	13:39:00	obsr186001	S23841217	Traveling	P22	EBIRD	110	8.047		2	1	G1308951	0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS325600710	2021-03-19 03:47:13.889219	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point Lake Dam	L247664	H	32.9178613	-85.1910001	2015-06-07	13:39:00	obsr216872	S23816001	Traveling	P22	EBIRD	110	8.047		2	1	G1308951	0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS893741014	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2017-06-17	17:35:00	obsr274479	S67089348	Traveling	P22	EBIRD	168	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS886823451	2020-03-31 23:07:15	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2019-06-27	17:50:00	obsr274479	S66464872	Traveling	P22	EBIRD	120	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS886821902	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2019-06-29	17:35:00	obsr274479	S66464736	Traveling	P22	EBIRD	165	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS941089220	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Piney Woods Loop	L11582938	P	33.0415435	-85.0410724	2020-06-11	08:30:00	obsr775878	S70308004	Traveling	P22	EBIRD	130	8.530		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS947823299	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Piney Woods Loop	L11582938	P	33.0415435	-85.0410724	2020-06-25	08:58:00	obsr775878	S70808001	Traveling	P22	EBIRD	110	7.178		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948682794	2020-06-27 10:59:27	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point River Park Trails	L1743130	H	32.8851000	-85.1698000	2020-06-27	08:26:00	obsr775878	S70873816	Traveling	P22	EBIRD	151	5.922		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS937309844	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2020-06-03	17:33:00	obsr274479	S70032385	Traveling	P22	EBIRD	177	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS946498691	2021-03-19 03:47:13.889219	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Pyne Road Park	L11452720	P	33.0204112	-85.1565913	2020-06-22	08:47:00	obsr775878	S70705143	Traveling	P22	EBIRD	119	6.212		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS945534932	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Piney Woods Loop	L11582938	P	33.0415435	-85.0410724	2020-06-20	10:36:00	obsr775878	S70634147	Traveling	P22	EBIRD	106	8.208		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS940518344	2021-03-24 10:13:27.875554	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2020-06-06	07:52:00	obsr274479	S70262599	Traveling	P22	EBIRD	197	4.828		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1177687424	2021-06-07 11:31:23.920487	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Thread section 2	L11619710	P	33.0406920	-84.9997753	2021-06-07	09:41:00	obsr775878	S89790263	Traveling	P22	EBIRD	111	7.773		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1180789745	2021-06-12 08:58:44.059864	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			199 Gabbettville Cir, LaGrange US-GA 32.94560, -85.14183	L15341853	P	32.9456040	-85.1418290	2021-06-12	07:07:00	obsr1442939	S90039039	Traveling	P22	EBIRD	110	1.340		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1183903310	2021-06-16 19:49:59.335657	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2021-06-16	17:17:00	obsr274479	S90298505	Traveling	P22	EBIRD	150	5.697		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1184833725	2021-06-18 10:41:41.893394	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2021-06-18	07:27:00	obsr274479	S90372691	Traveling	P22	EBIRD	193	6.196		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1184798790	2021-06-18 09:52:18.352019	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point River Park Trails	L15421810	P	32.8851000	-85.1698000	2021-06-18	08:23:00	obsr202592	S90370140	Traveling	P22	EBIRD	88	5.661		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1186943506	2021-06-27 17:53:13.024153	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Pyne Road Park	L11452720	P	33.0204112	-85.1565913	2021-06-21	09:24:00	obsr775878	S90548533	Traveling	P22	EBIRD	120	7.564		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1181234484	2021-06-12 19:14:11.250916	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			31822, Pine Mountain US-GA 32.89634, -84.88946	L15352031	P	32.8963390	-84.8894640	2021-06-12	19:09:00	obsr224275	S90079075	Stationary	P21	EBIRD	4			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1175949548	2021-06-27 22:01:07.89194	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				6					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point WMA (Troup Co.)	L13989374	H	33.1659074	-85.0727923	2021-06-05	06:09:00	obsr1063978	S89649719	Traveling	P22	EBIRD	233	19.309		1	1		0	1	0		DNR nesting count drive. Saw a bat pre-dawn		
URN:CornellLabOfOrnithology:EBIRD:OBS1187700659	2021-06-22 16:16:37.683089	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Piney Woods Loop	L11582938	P	33.0415435	-85.0410724	2021-06-22	13:07:00	obsr775878	S90609995	Traveling	P22	EBIRD	120	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1192085437	2021-06-29 18:07:02.956487	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Pyne Road Park	L11452720	P	33.0204112	-85.1565913	2021-06-29	14:44:00	obsr775878	S90989545	Traveling	P22	EBIRD	133	7.451		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1176810313	2021-06-06 10:46:57.068092	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Piney Woods Loop	L11582938	P	33.0415435	-85.0410724	2021-06-06	08:57:00	obsr775878	S89717864	Traveling	P22	EBIRD	110	8.417		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1449055566	2022-06-01 20:39:28.229003	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Troup	US-GA-285		29			Old Episcopal Church	L11061660	P	33.0416548	-84.8786695	2022-06-01	17:59:00	obsr274479	S111916981	Traveling	P22	EBIRD	158	6.550		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1451010529	2022-06-09 16:26:57.961198	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				6					United States	US	Georgia	US-GA	Troup	US-GA-285		29			West Point WMA (Troup Co.)	L13989374	H	33.1659074	-85.0727923	2022-06-04	05:48:00	obsr1063978	S112105065	Traveling	P22	EBIRD	236	20.094		1	1		0	1	0		Breeding Bird Survey - 2nd count. Only 1 Brown-headed Nuthatch heard as I was leaving. That’s shocking. Last year at this time, there were a few colonies of them.		
